_id,entity_ids,entity
ObjectID(5444e246474d79458e2769a1),"[ { ""$oid"" : ""5444e246474d79458e2769a0"" } ]","pm erdogan"
ObjectID(5444e246474d79458e2769a3),"[ { ""$oid"" : ""5444e246474d79458e2769a2"" } ]","hitler"
ObjectID(5444e247474d79458e2769a8),"[ { ""$oid"" : ""5444e247474d79458e2769a7"" } ]","dawlah_khilafah"
ObjectID(5444e247474d79458e2769af),"[ { ""$oid"" : ""5444e247474d79458e2769ae"" } ]","tetrakoiwai"
ObjectID(5444e247474d79458e2769b4),"[ { ""$oid"" : ""5444e247474d79458e2769b3"" } ]","abu_baraa_fb"
ObjectID(5444e247474d79458e2769c1),"[ { ""$oid"" : ""5444e247474d79458e2769c0"" } ]","opex129 nop"
ObjectID(5444e248474d79458e2769c9),"[ { ""$oid"" : ""5444e248474d79458e2769c8"" } ]","abu mansoor"
ObjectID(5444e248474d79458e2769cc),"[ { ""$oid"" : ""5444e248474d79458e2769cb"" } ]","parent"
ObjectID(5444e248474d79458e2769d1),"[ { ""$oid"" : ""5444e248474d79458e2769d0"" } ]","alqassam"
ObjectID(5444e248474d79458e2769d4),"[ { ""$oid"" : ""5444e248474d79458e2769d3"" } ]","vdagestanen maximum"
ObjectID(5444e248474d79458e2769d9),"[ { ""$oid"" : ""5444e248474d79458e2769d8"" } ]","jak_ali_007"
ObjectID(5444e248474d79458e2769df),"[ { ""$oid"" : ""5444e248474d79458e2769de"" } ]","mirror"
ObjectID(5444e248474d79458e2769e1),"[ { ""$oid"" : ""5444e248474d79458e2769e0"" } ]","its lead"
ObjectID(5444e249474d79458e2769e7),"[ { ""$oid"" : ""5444e249474d79458e2769e6"" } ]","your destruct"
ObjectID(5444e249474d79458e2769ea),"[ { ""$oid"" : ""5444e249474d79458e2769e9"" } ]","alhamdulillah ramadan"
ObjectID(5444e249474d79458e2769ee),"[ { ""$oid"" : ""5444e249474d79458e2769ed"" } ]","brother adam ghadaan"
ObjectID(5444e249474d79458e2769f6),"[ { ""$oid"" : ""5444e249474d79458e2769f5"" } ]","ghaza"
ObjectID(5444e249474d79458e2769fb),"[ { ""$oid"" : ""5444e249474d79458e2769fa"" } ]","super"
ObjectID(5444e249474d79458e276a03),"[ { ""$oid"" : ""5444e249474d79458e276a02"" } ]","nay"
ObjectID(5444e24b474d79458e276a0a),"[ { ""$oid"" : ""5444e24b474d79458e276a09"" } ]","umar bin"
ObjectID(5444e24b474d79458e276a0e),"[ { ""$oid"" : ""5444e24b474d79458e276a0d"" } ]","just_a_revert jazakiallahu"
ObjectID(5444e24b474d79458e276a14),"[ { ""$oid"" : ""5444e24b474d79458e276a13"" } ]","one_verse_"
ObjectID(5444e24b474d79458e276a1e),"[ { ""$oid"" : ""5444e24b474d79458e276a1d"" } ]","abuturab911 it"
ObjectID(5444e24b474d79458e276a21),"[ { ""$oid"" : ""5444e24b474d79458e276a20"" } ]","abuturab911 the prophet"
ObjectID(5444e24c474d79458e276a26),"[ { ""$oid"" : ""5444e24c474d79458e276a25"" } ]","siddiqeen"
ObjectID(5444e24c474d79458e276a28),"[ { ""$oid"" : ""5444e24c474d79458e276a27"" } ]","anbiyah"
ObjectID(5444e24c474d79458e276a2b),"[ { ""$oid"" : ""5444e24c474d79458e276a2a"" } ]","khxnn_"
ObjectID(544506ba474d79458e27844a),"[ { ""$oid"" : ""544506ba474d79458e278449"" } ]","bashr"
ObjectID(544506ba474d79458e27844d),"[ { ""$oid"" : ""544506ba474d79458e27844c"" } ]","pauliever"
ObjectID(544506ba474d79458e278454),"[ { ""$oid"" : ""544506ba474d79458e278453"" } ]","ahmed__hussain_"
ObjectID(544506ba474d79458e278457),"[ { ""$oid"" : ""544506ba474d79458e278456"" } ]","maria_2020"
ObjectID(544506ba474d79458e27845b),"[ { ""$oid"" : ""544506ba474d79458e27845a"" } ]","minounou_nin"
ObjectID(544506ba474d79458e27845d),"[ { ""$oid"" : ""544506ba474d79458e27845c"" } ]","believes allah"
ObjectID(544506ba474d79458e278463),"[ { ""$oid"" : ""544506ba474d79458e278462"" } ]","qyran"
ObjectID(544506bb474d79458e27846c),"[ { ""$oid"" : ""544506bb474d79458e27846b"" } ]","fast"
ObjectID(544506bb474d79458e27846e),"[ { ""$oid"" : ""544506bb474d79458e27846d"" } ]","bintwat"
ObjectID(544506bb474d79458e278478),"[ { ""$oid"" : ""544506bb474d79458e278477"" } ]","bjp_offici"
ObjectID(544506bb474d79458e27847d),"[ { ""$oid"" : ""544506bb474d79458e27847c"" } ]","muthanna88"
ObjectID(544506bb474d79458e278481),"[ { ""$oid"" : ""544506bb474d79458e278480"" } ]","minounou_ninou read quran"
ObjectID(544506bb474d79458e278484),"[ { ""$oid"" : ""544506bb474d79458e278483"" } ]","hamburg germani"
ObjectID(544506bb474d79458e278486),"[ { ""$oid"" : ""544506bb474d79458e278485"" } ]","inna"
ObjectID(544506bc474d79458e27848b),"[ { ""$oid"" : ""544506bc474d79458e27848a"" } ]","strict"
ObjectID(544506bc474d79458e27848e),"[ { ""$oid"" : ""544506bc474d79458e27848d"" } ]","clean"
ObjectID(544506bc474d79458e278495),"[ { ""$oid"" : ""544506bc474d79458e278494"" } ]","giv7ng"
ObjectID(544506bc474d79458e2784a0),"[ { ""$oid"" : ""544506bc474d79458e27849f"" } ]","fight"
ObjectID(544506bc474d79458e2784a3),"[ { ""$oid"" : ""544506bc474d79458e2784a2"" } ]","shar3ea"
ObjectID(544506bc474d79458e2784a6),"[ { ""$oid"" : ""544506bc474d79458e2784a5"" } ]","mjhdn"
ObjectID(544506bd474d79458e2784ab),"[ { ""$oid"" : ""544506bd474d79458e2784aa"" } ]","urus"
ObjectID(544506bd474d79458e2784b1),"[ { ""$oid"" : ""544506bd474d79458e2784b0"" } ]","aqsa"
ObjectID(544506bd474d79458e2784b4),"[ { ""$oid"" : ""544506bd474d79458e2784b3"" } ]","eid slaught"
ObjectID(544506bd474d79458e2784ba),"[ { ""$oid"" : ""544506bd474d79458e2784b9"" } ]","aftabazmi80 may allah"
ObjectID(544506bd474d79458e2784bd),"[ { ""$oid"" : ""544506bd474d79458e2784bc"" } ]","ibb"
ObjectID(544506bd474d79458e2784bf),"[ { ""$oid"" : ""544506bd474d79458e2784be"" } ]","colonel abdullah "
ObjectID(544506bd474d79458e2784c4),"[ { ""$oid"" : ""544506bd474d79458e2784c3"" } ]","muslim moazzam begg"
ObjectID(544506be474d79458e2784d6),"[ { ""$oid"" : ""544506be474d79458e2784d5"" } ]","abu dhuhur"
ObjectID(544506be474d79458e2784d8),"[ { ""$oid"" : ""544506be474d79458e2784d7"" } ]","media board"
ObjectID(544506be474d79458e2784db),"[ { ""$oid"" : ""544506be474d79458e2784da"" } ]","media board virtual tour"
ObjectID(544506be474d79458e2784e4),"[ { ""$oid"" : ""544506be474d79458e2784e3"" } ]","syrian muslim"
ObjectID(544506be474d79458e2784e8),"[ { ""$oid"" : ""544506be474d79458e2784e7"" } ]","abu saleem al yemeni"
ObjectID(544506be474d79458e2784eb),"[ { ""$oid"" : ""544506be474d79458e2784ea"" } ]","martyr shahe"
ObjectID(544506be474d79458e2784ee),"[ { ""$oid"" : ""544506be474d79458e2784ed"" } ]","bismillah"
ObjectID(544506be474d79458e2784f1),"[ { ""$oid"" : ""544506be474d79458e2784f0"" } ]","freeafiasiddiqu"
ObjectID(544506bf474d79458e2784f5),"[ { ""$oid"" : ""544506bf474d79458e2784f4"" } ]","jdiddy2010"
ObjectID(544506bf474d79458e2784fa),"[ { ""$oid"" : ""544506bf474d79458e2784f9"" } ]","kubra"
ObjectID(544506bf474d79458e2784fc),"[ { ""$oid"" : ""544506bf474d79458e2784fb"" } ]","badr"
ObjectID(544506bf474d79458e278503),"[ { ""$oid"" : ""544506bf474d79458e278502"" } ]","pzfeed"
ObjectID(544506bf474d79458e278506),"[ { ""$oid"" : ""544506bf474d79458e278505"" } ]","johnkerry suit"
ObjectID(544506bf474d79458e278509),"[ { ""$oid"" : ""544506bf474d79458e278508"" } ]","huffpostpol"
ObjectID(544506bf474d79458e27850d),"[ { ""$oid"" : ""544506bf474d79458e27850c"" } ]","d3b_0"
ObjectID(544506c0474d79458e278516),"[ { ""$oid"" : ""544506c0474d79458e278515"" } ]","enemie0i"
ObjectID(544506c0474d79458e27851a),"[ { ""$oid"" : ""544506c0474d79458e278519"" } ]","jama3"
ObjectID(544506c0474d79458e27851f),"[ { ""$oid"" : ""544506c0474d79458e27851e"" } ]","davidmuir"
ObjectID(544506c0474d79458e278525),"[ { ""$oid"" : ""544506c0474d79458e278524"" } ]","klaipedaborn"
ObjectID(544506c0474d79458e27852b),"[ { ""$oid"" : ""544506c0474d79458e27852a"" } ]","cuz"
ObjectID(544506c0474d79458e278530),"[ { ""$oid"" : ""544506c0474d79458e27852f"" } ]","w3tasimoo"
ObjectID(544506c1474d79458e278539),"[ { ""$oid"" : ""544506c1474d79458e278538"" } ]","nthin"
ObjectID(544506c1474d79458e27853d),"[ { ""$oid"" : ""544506c1474d79458e27853c"" } ]","khwarijleavekuffar"
ObjectID(544506c1474d79458e278549),"[ { ""$oid"" : ""544506c1474d79458e278548"" } ]","ibnban"
ObjectID(544506c1474d79458e27854d),"[ { ""$oid"" : ""544506c1474d79458e27854c"" } ]","farhad_135"
ObjectID(544506c2474d79458e278551),"[ { ""$oid"" : ""544506c2474d79458e278550"" } ]","ttm123"
ObjectID(544506c2474d79458e278554),"[ { ""$oid"" : ""544506c2474d79458e278553"" } ]","ab5 muslim"
ObjectID(544506c2474d79458e278556),"[ { ""$oid"" : ""544506c2474d79458e278555"" } ]","enriquejr305"
ObjectID(544506c2474d79458e278560),"[ { ""$oid"" : ""544506c2474d79458e27855f"" } ]","dolaislamiyyah"
ObjectID(544506c2474d79458e278566),"[ { ""$oid"" : ""544506c2474d79458e278565"" } ]","shar3allah"
ObjectID(544506c2474d79458e278568),"[ { ""$oid"" : ""544506c2474d79458e278567"" } ]","v"
ObjectID(544506c2474d79458e27856b),"[ { ""$oid"" : ""544506c2474d79458e27856a"" } ]","shar3"
ObjectID(544506c2474d79458e27856d),"[ { ""$oid"" : ""544506c2474d79458e27856c"" } ]","assimalhakeem akhi"
ObjectID(544506c2474d79458e278571),"[ { ""$oid"" : ""544506c2474d79458e278570"" } ]","bintkhalil1"
ObjectID(544506c2474d79458e278573),"[ { ""$oid"" : ""544506c2474d79458e278572"" } ]","ibnjawzi"
ObjectID(544506c2474d79458e278578),"[ { ""$oid"" : ""544506c2474d79458e278577"" } ]","hanzaladaili"
ObjectID(544506c2474d79458e27857c),"[ { ""$oid"" : ""544506c2474d79458e27857b"" } ]","nusairi"
ObjectID(544506c2474d79458e27857e),"[ { ""$oid"" : ""544506c2474d79458e27857d"" } ]","chlorin"
ObjectID(544506c2474d79458e278582),"[ { ""$oid"" : ""544506c2474d79458e278581"" } ]","mutasawwif"
ObjectID(544506c3474d79458e278589),"[ { ""$oid"" : ""544506c3474d79458e278588"" } ]","bibi"
ObjectID(544506c3474d79458e27858b),"[ { ""$oid"" : ""544506c3474d79458e27858a"" } ]","jschanzer"
ObjectID(544506c3474d79458e278596),"[ { ""$oid"" : ""544506c3474d79458e278595"" } ]","shaikh osama"
ObjectID(544506c3474d79458e278598),"[ { ""$oid"" : ""544506c3474d79458e278597"" } ]","coconut muslim"
ObjectID(544506c3474d79458e27859c),"[ { ""$oid"" : ""544506c3474d79458e27859b"" } ]","mutasawwif whi"
ObjectID(544506c3474d79458e2785a0),"[ { ""$oid"" : ""544506c3474d79458e27859f"" } ]","umer"
ObjectID(544506c4474d79458e2785a7),"[ { ""$oid"" : ""544506c4474d79458e2785a6"" } ]","c65thompson"
ObjectID(544506c4474d79458e2785aa),"[ { ""$oid"" : ""544506c4474d79458e2785a9"" } ]","battleofbadralshamalkubra"
ObjectID(544506c4474d79458e2785ac),"[ { ""$oid"" : ""544506c4474d79458e2785ab"" } ]","abu muhammed al ansari"
ObjectID(544506c4474d79458e2785af),"[ { ""$oid"" : ""544506c4474d79458e2785ae"" } ]","arza"
ObjectID(544506c4474d79458e2785b2),"[ { ""$oid"" : ""544506c4474d79458e2785b1"" } ]","orang"
ObjectID(544506c4474d79458e2785b4),"[ { ""$oid"" : ""544506c4474d79458e2785b3"" } ]","gitmo"
ObjectID(544506c4474d79458e2785b7),"[ { ""$oid"" : ""544506c4474d79458e2785b6"" } ]","barakallah"
ObjectID(544506c4474d79458e2785bc),"[ { ""$oid"" : ""544506c4474d79458e2785bb"" } ]","stopobama"
ObjectID(544506c4474d79458e2785c5),"[ { ""$oid"" : ""544506c4474d79458e2785c4"" } ]","keylala88"
ObjectID(544506c5474d79458e2785cb),"[ { ""$oid"" : ""544506c5474d79458e2785ca"" } ]","battleo"
ObjectID(544506c5474d79458e2785cf),"[ { ""$oid"" : ""544506c5474d79458e2785ce"" } ]","jundalaqsa1"
ObjectID(544506c5474d79458e2785d4),"[ { ""$oid"" : ""544506c5474d79458e2785d3"" } ]","reefhama"
ObjectID(544506c5474d79458e2785d7),"[ { ""$oid"" : ""544506c5474d79458e2785d6"" } ]","mujahideen attack on indian armi"
ObjectID(544506c5474d79458e2785dd),"[ { ""$oid"" : ""544506c5474d79458e2785dc"" } ]","islam4allxs ani"
ObjectID(544506c6474d79458e2785e0),"[ { ""$oid"" : ""544506c6474d79458e2785df"" } ]","greenbird"
ObjectID(544506c6474d79458e2785e3),"[ { ""$oid"" : ""544506c6474d79458e2785e2"" } ]","watcherone iraq"
ObjectID(544506c6474d79458e2785e7),"[ { ""$oid"" : ""544506c6474d79458e2785e6"" } ]","revfalcon84"
ObjectID(544506c6474d79458e2785ea),"[ { ""$oid"" : ""544506c6474d79458e2785e9"" } ]","fsoldieroallah"
ObjectID(544506c6474d79458e2785f2),"[ { ""$oid"" : ""544506c6474d79458e2785f1"" } ]","assimalhakeem y"
ObjectID(544506c6474d79458e2785f7),"[ { ""$oid"" : ""544506c6474d79458e2785f6"" } ]","assimalhakeem pl"
ObjectID(544506c6474d79458e2785fb),"[ { ""$oid"" : ""544506c6474d79458e2785fa"" } ]","assimalhakeem so"
ObjectID(544506c7474d79458e278612),"[ { ""$oid"" : ""544506c7474d79458e278611"" } ]","assimalhakeem her"
ObjectID(544506c7474d79458e278616),"[ { ""$oid"" : ""544506c7474d79458e278615"" } ]","abusulayman321 pl"
ObjectID(544506c8474d79458e278628),"[ { ""$oid"" : ""544506c8474d79458e278627"" } ]","kuff"
ObjectID(544506c8474d79458e27862a),"[ { ""$oid"" : ""544506c8474d79458e278629"" } ]","messenger muhammad"
ObjectID(544506c8474d79458e27862d),"[ { ""$oid"" : ""544506c8474d79458e27862c"" } ]","phone"
ObjectID(544506c8474d79458e27862f),"[ { ""$oid"" : ""544506c8474d79458e27862e"" } ]","al rayhaniya"
ObjectID(544506c8474d79458e278632),"[ { ""$oid"" : ""544506c8474d79458e278631"" } ]","secur"
ObjectID(544506c8474d79458e278634),"[ { ""$oid"" : ""544506c8474d79458e278633"" } ]","author"
ObjectID(544506c8474d79458e278636),"[ { ""$oid"" : ""544506c8474d79458e278635"" } ]","dar"
ObjectID(544506c9474d79458e27863f),"[ { ""$oid"" : ""544506c9474d79458e27863e"" } ]","som1"
ObjectID(544506c9474d79458e278649),"[ { ""$oid"" : ""544506c9474d79458e278648"" } ]","a3lam"
ObjectID(544506c9474d79458e27864d),"[ { ""$oid"" : ""544506c9474d79458e27864c"" } ]","nahmadallah"
ObjectID(544506c9474d79458e278657),"[ { ""$oid"" : ""544506c9474d79458e278656"" } ]","aqap sheikh mamun"
ObjectID(544506c9474d79458e27865a),"[ { ""$oid"" : ""544506c9474d79458e278659"" } ]","qaynuqa"
ObjectID(544506ca474d79458e27865d),"[ { ""$oid"" : ""544506ca474d79458e27865c"" } ]","ya obama"
ObjectID(544506ca474d79458e278662),"[ { ""$oid"" : ""544506ca474d79458e278661"" } ]","masters ,phd"
ObjectID(544506ca474d79458e278665),"[ { ""$oid"" : ""544506ca474d79458e278664"" } ]","leerigbi"
ObjectID(544506ca474d79458e27866b),"[ { ""$oid"" : ""544506ca474d79458e27866a"" } ]","qadir"
ObjectID(544506ca474d79458e278670),"[ { ""$oid"" : ""544506ca474d79458e27866f"" } ]","neveragain"
ObjectID(544506ca474d79458e278672),"[ { ""$oid"" : ""544506ca474d79458e278671"" } ]","brutal"
ObjectID(544506ca474d79458e278675),"[ { ""$oid"" : ""544506ca474d79458e278674"" } ]","mention"
ObjectID(544506ca474d79458e278677),"[ { ""$oid"" : ""544506ca474d79458e278676"" } ]","bbc"
ObjectID(544506ca474d79458e27867a),"[ { ""$oid"" : ""544506ca474d79458e278679"" } ]","jaha"
ObjectID(544506cb474d79458e27867d),"[ { ""$oid"" : ""544506cb474d79458e27867c"" } ]","crucifythe1whokilledthehijabi"
ObjectID(544506cb474d79458e278680),"[ { ""$oid"" : ""544506cb474d79458e27867f"" } ]","refugeeracket"
ObjectID(544506cb474d79458e27868b),"[ { ""$oid"" : ""544506cb474d79458e27868a"" } ]","hassana"
ObjectID(544506cb474d79458e27868d),"[ { ""$oid"" : ""544506cb474d79458e27868c"" } ]","islamicfront_en abt"
ObjectID(544506cb474d79458e278691),"[ { ""$oid"" : ""544506cb474d79458e278690"" } ]","hatzortzi"
ObjectID(544506cb474d79458e278694),"[ { ""$oid"" : ""544506cb474d79458e278693"" } ]","swt"
ObjectID(544506cc474d79458e2786a8),"[ { ""$oid"" : ""544506cc474d79458e2786a7"" } ]","are"
ObjectID(544506cc474d79458e2786b0),"[ { ""$oid"" : ""544506cc474d79458e2786af"" } ]","dewlism"
ObjectID(544506cd474d79458e2786b3),"[ { ""$oid"" : ""544506cd474d79458e2786b2"" } ]","omarsuleiman504"
ObjectID(544506cd474d79458e2786b6),"[ { ""$oid"" : ""544506cd474d79458e2786b5"" } ]","abdulnasirj"
ObjectID(544506cd474d79458e2786b9),"[ { ""$oid"" : ""544506cd474d79458e2786b8"" } ]","yahya_ibrahim"
ObjectID(544506cd474d79458e2786bc),"[ { ""$oid"" : ""544506cd474d79458e2786bb"" } ]","drbilalphilip"
ObjectID(544506cd474d79458e2786c3),"[ { ""$oid"" : ""544506cd474d79458e2786c2"" } ]","j_eielamiya what"
ObjectID(544506cd474d79458e2786c6),"[ { ""$oid"" : ""544506cd474d79458e2786c5"" } ]","abu mari"
ObjectID(544506cd474d79458e2786c9),"[ { ""$oid"" : ""544506cd474d79458e2786c8"" } ]","mujaahid4life confirm"
ObjectID(544506cd474d79458e2786ce),"[ { ""$oid"" : ""544506cd474d79458e2786cd"" } ]","whitehouse y"
ObjectID(544506cd474d79458e2786d1),"[ { ""$oid"" : ""544506cd474d79458e2786d0"" } ]","maliki"
ObjectID(544506cd474d79458e2786d4),"[ { ""$oid"" : ""544506cd474d79458e2786d3"" } ]","marwouantounsi ah"
ObjectID(544506cd474d79458e2786d9),"[ { ""$oid"" : ""544506cd474d79458e2786d8"" } ]","mizanur rahman"
ObjectID(544506cd474d79458e2786db),"[ { ""$oid"" : ""544506cd474d79458e2786da"" } ]","david"
ObjectID(544506ce474d79458e2786e3),"[ { ""$oid"" : ""544506ce474d79458e2786e2"" } ]","muftiwalikram"
ObjectID(544506ce474d79458e2786eb),"[ { ""$oid"" : ""544506ce474d79458e2786ea"" } ]","abu osama"
ObjectID(544506ce474d79458e2786ed),"[ { ""$oid"" : ""544506ce474d79458e2786ec"" } ]","portugues"
ObjectID(544506ce474d79458e2786f3),"[ { ""$oid"" : ""544506ce474d79458e2786f2"" } ]","lifeofmujahid yea"
ObjectID(544506ce474d79458e2786f5),"[ { ""$oid"" : ""544506ce474d79458e2786f4"" } ]","jazah allah"
ObjectID(544506ce474d79458e2786fa),"[ { ""$oid"" : ""544506ce474d79458e2786f9"" } ]","sheikh maqdisi"
ObjectID(544506ce474d79458e2786fd),"[ { ""$oid"" : ""544506ce474d79458e2786fc"" } ]","foriegn jeehadist"
ObjectID(544506cf474d79458e278704),"[ { ""$oid"" : ""544506cf474d79458e278703"" } ]","abusulayman321 wat"
ObjectID(544506cf474d79458e278709),"[ { ""$oid"" : ""544506cf474d79458e278708"" } ]","saudi king sisi bashar"
ObjectID(544506cf474d79458e27870c),"[ { ""$oid"" : ""544506cf474d79458e27870b"" } ]","abusulayman321 akhi"
ObjectID(544506cf474d79458e27870f),"[ { ""$oid"" : ""544506cf474d79458e27870e"" } ]","myfirsttweet"
ObjectID(544543fb474d79458e27a222),"[ { ""$oid"" : ""544543fb474d79458e27a221"" } ]","allikum"
ObjectID(544543fb474d79458e27a229),"[ { ""$oid"" : ""544543fb474d79458e27a228"" } ]","salam allikum"
ObjectID(544543fb474d79458e27a22c),"[ { ""$oid"" : ""544543fb474d79458e27a22b"" } ]","jabhatannusra mujahideen"
ObjectID(544543fb474d79458e27a233),"[ { ""$oid"" : ""544543fb474d79458e27a232"" } ]","b4"
ObjectID(544543fb474d79458e27a235),"[ { ""$oid"" : ""544543fb474d79458e27a234"" } ]","furthermor"
ObjectID(544543fb474d79458e27a237),"[ { ""$oid"" : ""544543fb474d79458e27a236"" } ]","reef north aleppo"
ObjectID(544543fb474d79458e27a23a),"[ { ""$oid"" : ""544543fb474d79458e27a239"" } ]","apost"
ObjectID(544543fb474d79458e27a23d),"[ { ""$oid"" : ""544543fb474d79458e27a23c"" } ]","sultan al atwi"
ObjectID(544543fb474d79458e27a241),"[ { ""$oid"" : ""544543fb474d79458e27a240"" } ]","against"
ObjectID(544543fb474d79458e27a245),"[ { ""$oid"" : ""544543fb474d79458e27a244"" } ]","free syrian"
ObjectID(544543fc474d79458e27a248),"[ { ""$oid"" : ""544543fc474d79458e27a247"" } ]","soviets join"
ObjectID(544543fc474d79458e27a24b),"[ { ""$oid"" : ""544543fc474d79458e27a24a"" } ]","radaa"
ObjectID(544543fc474d79458e27a24d),"[ { ""$oid"" : ""544543fc474d79458e27a24c"" } ]","breakingnews trib"
ObjectID(544543fc474d79458e27a250),"[ { ""$oid"" : ""544543fc474d79458e27a24f"" } ]","abdamrika mansur hadi"
ObjectID(544543fc474d79458e27a252),"[ { ""$oid"" : ""544543fc474d79458e27a251"" } ]","wait"
ObjectID(544543fc474d79458e27a257),"[ { ""$oid"" : ""544543fc474d79458e27a256"" } ]","ahl al sunnah"
ObjectID(544543fc474d79458e27a25b),"[ { ""$oid"" : ""544543fc474d79458e27a25a"" } ]","call2attack u"
ObjectID(544543fc474d79458e27a263),"[ { ""$oid"" : ""544543fc474d79458e27a262"" } ]","majli"
ObjectID(544543fc474d79458e27a266),"[ { ""$oid"" : ""544543fc474d79458e27a265"" } ]","majlis shura"
ObjectID(544543fc474d79458e27a268),"[ { ""$oid"" : ""544543fc474d79458e27a267"" } ]","south"
ObjectID(544543fc474d79458e27a26b),"[ { ""$oid"" : ""544543fc474d79458e27a26a"" } ]","eastern_ghouta"
ObjectID(544543fd474d79458e27a272),"[ { ""$oid"" : ""544543fd474d79458e27a271"" } ]","jahiliyaj"
ObjectID(544543fd474d79458e27a275),"[ { ""$oid"" : ""544543fd474d79458e27a274"" } ]","nation"
ObjectID(544543fd474d79458e27a278),"[ { ""$oid"" : ""544543fd474d79458e27a277"" } ]","alaqsaunderattack"
ObjectID(544543fd474d79458e27a27d),"[ { ""$oid"" : ""544543fd474d79458e27a27c"" } ]","hadouchi"
ObjectID(544543fd474d79458e27a281),"[ { ""$oid"" : ""544543fd474d79458e27a280"" } ]","written somewher"
ObjectID(544543fd474d79458e27a284),"[ { ""$oid"" : ""544543fd474d79458e27a283"" } ]","ansar al deen"
ObjectID(544543fd474d79458e27a286),"[ { ""$oid"" : ""544543fd474d79458e27a285"" } ]","handrat front"
ObjectID(544543fd474d79458e27a28a),"[ { ""$oid"" : ""544543fd474d79458e27a289"" } ]","mahdi badi"
ObjectID(544543fd474d79458e27a28e),"[ { ""$oid"" : ""544543fd474d79458e27a28d"" } ]","khaled hiyani"
ObjectID(544543fd474d79458e27a291),"[ { ""$oid"" : ""544543fd474d79458e27a290"" } ]","shar3i"
ObjectID(544543fd474d79458e27a293),"[ { ""$oid"" : ""544543fd474d79458e27a292"" } ]","sheikh aman al najra"
ObjectID(544543fe474d79458e27a298),"[ { ""$oid"" : ""544543fe474d79458e27a297"" } ]","sheikh abu amar al hadhrami"
ObjectID(544543fe474d79458e27a29b),"[ { ""$oid"" : ""544543fe474d79458e27a29a"" } ]","buhuri"
ObjectID(544543fe474d79458e27a29e),"[ { ""$oid"" : ""544543fe474d79458e27a29d"" } ]","afg crowd"
ObjectID(544543fe474d79458e27a2a2),"[ { ""$oid"" : ""544543fe474d79458e27a2a1"" } ]","battlefield"
ObjectID(544543fe474d79458e27a2a5),"[ { ""$oid"" : ""544543fe474d79458e27a2a4"" } ]","eastern ghoutta"
ObjectID(544543fe474d79458e27a2a7),"[ { ""$oid"" : ""544543fe474d79458e27a2a6"" } ]","glad"
ObjectID(544543fe474d79458e27a2aa),"[ { ""$oid"" : ""544543fe474d79458e27a2a9"" } ]","abu ubaidah"
ObjectID(544543fe474d79458e27a2ad),"[ { ""$oid"" : ""544543fe474d79458e27a2ac"" } ]","asadromad"
ObjectID(544543fe474d79458e27a2b1),"[ { ""$oid"" : ""544543fe474d79458e27a2b0"" } ]","hasaka"
ObjectID(544543fe474d79458e27a2b5),"[ { ""$oid"" : ""544543fe474d79458e27a2b4"" } ]","abu muhammad al maqisi"
ObjectID(544543fe474d79458e27a2b8),"[ { ""$oid"" : ""544543fe474d79458e27a2b7"" } ]","branch"
ObjectID(544543fe474d79458e27a2bb),"[ { ""$oid"" : ""544543fe474d79458e27a2ba"" } ]","salafi jihadi"
ObjectID(544543fe474d79458e27a2bf),"[ { ""$oid"" : ""544543fe474d79458e27a2be"" } ]","abu musab al suri"
ObjectID(544543fe474d79458e27a2c1),"[ { ""$oid"" : ""544543fe474d79458e27a2c0"" } ]","abu khalid al suri"
